time, targetX, targetY, targetArea, flywheelDemand, flywheelRPM, turretDemand, turretRPM, RPMOnTarget, RPMClosedLoopError, rotationsClosedLoopError, operatorInput, operatorFlywheelInput, state, wantStop, stateLock, currentState, t_start
57.482046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.482664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.483087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.491196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.501303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.511195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.522219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.531227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.541096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.11611173059364505 , 1.0, -1, true, false, null, 0.0
57.551182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.13107493123595831 , 1.0, -1, true, false, null, 0.0
57.561025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.13107493123595831 , 1.0, -1, true, false, null, 0.0
57.572305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.17543202120014031 , 1.0, -1, true, false, null, 0.0
57.587409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.17543202120014031 , 1.0, -1, true, false, null, 0.0
57.591032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.17543202120014031 , 1.0, -1, true, false, null, 0.0
57.602609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.298792759613616 , 1.0, -1, true, false, null, 0.0
57.611608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.298792759613616 , 1.0, -1, true, false, null, 0.0
57.6226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.631637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.641652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.65317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.691102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.691991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.692783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.693517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.70183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.711731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.02377105570429685 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.723326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.732294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.74274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.753257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.799864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.4741517565981468 , 1.0, -1, true, false, null, 0.0
57.801254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.035095265260322826 0.0 0.4172868970051724 , 1.0, -1, true, false, null, 0.0
57.802454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.035095265260322826 0.0 0.4172868970051724 , 1.0, -1, true, false, null, 0.0
57.803411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.035095265260322826 0.0 0.4172868970051724 , 1.0, -1, true, false, null, 0.0
57.804175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.035095265260322826 0.0 0.4172868970051724 , 1.0, -1, true, false, null, 0.0
57.811613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.82162, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.831577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.843732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.853535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.0 0.39915035290030404 , 1.0, -1, true, false, null, 0.0
57.862283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.009910577459674507 0.3555718529767347 , 1.0, -1, true, false, null, 0.0
57.871597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.009910577459674507 0.3555718529767347 , 1.0, -1, true, false, null, 0.0
57.882534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.009910577459674507 0.283476793563932 , 1.0, -1, true, false, null, 0.0
57.891634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.03731364323034225 0.009910577459674507 0.283476793563932 , 1.0, -1, true, false, null, 0.0
57.902878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.06533033367181403 0.016090944664140624 0.10663993788122711 , 1.0, -1, true, false, null, 0.0
57.939093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.06533033367181403 0.016090944664140624 0.10663993788122711 , 1.0, -1, true, false, null, 0.0
57.940749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.08679923865450917 0.021425589714177462 0.03407359101283465 , 1.0, -1, true, false, null, 0.0
57.942433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.08679923865450917 0.021425589714177462 0.03407359101283465 , 1.0, -1, true, false, null, 0.0
57.944153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.08679923865450917 0.021425589714177462 0.03407359101283465 , 1.0, -1, true, false, null, 0.0
57.953033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0962393957016593 0.011525247573457553 0.0 , 1.0, -1, true, false, null, 0.0
57.962144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0962393957016593 0.011525247573457553 0.0 , 1.0, -1, true, false, null, 0.0
57.972888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0962393957016593 0.011525247573457553 0.0 , 1.0, -1, true, false, null, 0.0
57.983122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.027512591581119093 0.0 0.0 , 1.0, -1, true, false, null, 0.0
57.992849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.027512591581119093 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.001941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.027512591581119093 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.012743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.01511998568134025 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.02202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.01511998568134025 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.032795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.044069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.054643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.095317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.096446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.021998285658549263 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.097368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.021998285658549263 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.09848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.021998285658549263 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.103592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.021998285658549263 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.11173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.121334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.028817075498743214 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.131636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.141965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.152842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.161854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.17296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.182955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.192169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.201596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.21268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.222593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.248324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.010699546501590624 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.249153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.252331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.261419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.023629337676948126 , 1.0, -1, true, false, null, 0.0
58.271341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.014108516415956274 , 1.0, -1, true, false, null, 0.0
58.282429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.013261716980679466 0.0 -0.014108516415956274 , 1.0, -1, true, false, null, 0.0
58.291362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.011946286772228183 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.302707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.011946286772228183 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.328359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.011946286772228183 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.329252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.331233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.342375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.352107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.362085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 -0.009567934422420876 , 1.0, -1, true, false, null, 0.0
58.37212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.424384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.017100055614255295 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.425485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.06327631483163713 , 1.0, -1, true, false, null, 0.0
58.426444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.06327631483163713 , 1.0, -1, true, false, null, 0.0
58.427469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.06327631483163713 , 1.0, -1, true, false, null, 0.0
58.428439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.06327631483163713 , 1.0, -1, true, false, null, 0.0
58.432422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.06327631483163713 , 1.0, -1, true, false, null, 0.0
58.44415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.17577517037880172 , 1.0, -1, true, false, null, 0.0
58.452736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.17577517037880172 , 1.0, -1, true, false, null, 0.0
58.463705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.17577517037880172 , 1.0, -1, true, false, null, 0.0
58.473892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.1476990953693644 , 1.0, -1, true, false, null, 0.0
58.483969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.1476990953693644 , 1.0, -1, true, false, null, 0.0
58.534317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.1476990953693644 , 1.0, -1, true, false, null, 0.0
58.53516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.08207476296685173 , 1.0, -1, true, false, null, 0.0
58.535981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.08207476296685173 , 1.0, -1, true, false, null, 0.0
58.536652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.08207476296685173 , 1.0, -1, true, false, null, 0.0
58.537419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.08207476296685173 , 1.0, -1, true, false, null, 0.0
58.54276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.08207476296685173 , 1.0, -1, true, false, null, 0.0
58.551784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.014108516415956274 , 1.0, -1, true, false, null, 0.0
58.562309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.014108516415956274 , 1.0, -1, true, false, null, 0.0
58.572977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 -0.014108516415956274 , 1.0, -1, true, false, null, 0.0
58.623669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.624699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.625638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.626519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.627376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.632533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.641655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.652559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.662455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.671689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.681554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.691652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.702346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.71257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.721353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.732275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.741246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.752293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.761216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.772566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.804866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.805959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.806947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.812345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.823141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.864322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.865362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.866217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.867078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.873208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.882967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.89206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.903028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.935874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.93692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.937974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.94183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.95268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.962192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
58.995804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, false, 0.0, 0.0, 0.0 0.0 0.0 , 1.0, -1, true, false, null, 0.0
